BranchPredictor,fetchWidth,numFetchBufferEntries,numRasEntries,maxBrCount,decodeWidth,numRobEntries,numIntPhysRegisters,memIssueWidth,memIssueWidth,numLdqEntries,enablePrefetching,enableSFBOpt,numRXQEntries,numRCQEntries,nL2TLBEntries,nL2TLBWays,nICacheWays,nICacheTLBWays,nDCacheWays,nDCacheMSHRs,nDCacheTLBWays,CPI,Power,Area,,,
0,1,1,2,3,2,2,0,0,2,2,0,0,2,2,0,2,0,2,2,2,2,1.096672143,23.65157,5784147.988,18,0.926599578,10807.62842
0,1,2,1,3,4,4,1,0,2,2,0,1,2,2,2,2,1,0,1,1,2,0.962969147,18.292625,6000015.237,18,0.827936975,10870.14523
0,1,4,1,2,4,4,4,0,4,1,0,0,2,2,3,0,2,0,2,0,1,0.953272878,21.92999,6420719.121,18,0.88855822,8275.036991
0,1,0,0,1,1,2,2,0,1,0,1,0,0,2,3,1,2,1,1,0,1,1.112669196,13.130879,5499525.033,17,0.791837647,4703.064961
0,1,3,1,3,4,4,2,0,3,0,1,0,0,2,2,3,1,2,1,1,2,1.055125015,22.26649,6052013.568,16,0.908916766,8081.365985
0,1,4,2,0,1,4,0,0,1,1,0,0,1,2,3,3,1,1,2,0,0,1.11949988,15.94659,5492151.391,16,0.827613686,6368.422684
0,0,0,1,2,2,2,1,0,1,2,0,0,2,2,2,2,2,2,0,0,2,1.158358595,18.26031,5397736.328,15,0.863866152,6307.803891
0,0,0,1,3,2,2,1,0,2,3,1,0,0,2,1,3,2,1,0,2,2,1.146532768,15.978854,5601299.416,15,0.842234334,11024.50856
0,0,0,2,2,2,2,1,1,2,1,0,0,2,1,3,2,1,2,0,0,1,1.130158019,15.148564,5538049.081,15,0.823769257,7043.666898
0,0,1,0,1,0,4,0,1,0,2,1,0,1,1,2,0,0,1,1,0,0,1.401077795,11.443967,5159980.956,15,0.851445033,7831.199804
0,0,1,1,0,1,4,4,1,1,1,0,0,2,2,2,2,0,2,1,2,2,1.073483373,13.552418,5607147.245,15,0.788995992,7408.42962
0,0,0,2,2,2,2,0,1,0,3,1,1,2,2,2,1,1,2,1,2,0,1.226349647,15.412932,5735759.351,15,0.868465684,23475.75705
0,0,1,2,1,0,2,2,0,0,2,1,1,0,2,0,0,2,1,1,1,0,1.386323559,11.250214,5111433.651,15,0.841875868,4790.882257
0,1,1,1,3,4,4,0,1,1,2,0,1,2,0,1,3,1,2,1,2,0,1.166798672,19.057582,6301991.47,15,0.919519311,16717.54618
0,0,1,0,3,1,2,1,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1.31590702,12.284953,4925377.664,14,0.821947361,4672.4389
0,0,2,0,2,3,0,1,0,0,3,1,1,0,1,2,3,0,0,1,1,0,1.198637844,14.243643,5364335.032,14,0.827406617,7005.601125
0,1,3,1,0,3,1,4,1,3,1,1,1,1,0,1,1,2,1,0,2,2,0.937007043,18.624946,6301287.353,14,0.837696593,8565.686243
0,1,5,1,0,4,4,1,1,2,0,1,1,1,2,3,0,2,0,1,2,2,0.996401022,16.686509,6254791.978,14,0.831964522,8168.766104
0,1,5,2,2,0,1,0,1,0,3,1,1,0,2,3,2,1,2,0,2,2,1.383995964,15.41383,5592938.83,14,0.914189826,6088.172279
0,0,3,2,0,1,2,1,0,1,1,0,0,0,1,1,2,1,0,2,1,1,1.089718448,13.224187,5225130.073,13,0.772190724,4759.268158
0,1,3,2,0,0,2,4,1,0,2,1,0,0,1,3,3,0,0,1,0,0,1.370087712,13.387403,5623924.259,13,0.886676397,6072.907588
0,0,0,1,0,0,4,1,1,0,2,1,0,0,1,0,3,1,2,2,2,1,1.383504064,16.3541,5658081.751,12,0.928449642,6509.607289
0,0,0,1,0,3,0,1,1,2,3,0,0,2,1,2,1,1,1,1,2,0,1.211271587,15.467543,5843947.293,12,0.869277253,27744.92609
0,0,2,2,0,1,4,1,0,1,0,1,0,1,1,2,3,1,0,0,0,2,1.25794897,11.197107,5009839.108,12,0.793595723,4427.342084
0,1,0,2,0,0,4,3,0,0,0,0,1,2,0,1,3,1,2,1,1,0,1.385103967,11.815669,5195667.527,12,0.852302004,4669.060857
0,1,1,1,1,2,2,1,0,2,0,0,0,2,2,2,2,1,0,2,1,2,1.065448444,14.862341,5631521.955,12,0.803237224,5417.545717
0,1,4,0,0,4,4,2,1,3,2,0,1,2,0,1,0,0,0,1,1,2,0.870457277,18.708309,6263376.018,12,0.814707928,15774.7987
0,1,5,0,0,2,2,1,1,2,2,0,1,2,1,2,3,0,1,1,1,2,0.916499381,17.0719,5801885.815,12,0.788305301,6737.077899
0,1,5,2,0,4,4,3,1,4,1,1,0,2,1,0,3,2,1,2,2,2,0.893974593,21.216507,6876684.225,12,0.88203764,9210.87818
0,0,1,2,0,1,2,2,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1.324291064,12.80342,4892322.227,11,0.829399272,5622.282516
0,0,1,2,3,2,2,2,1,2,0,0,0,1,1,3,1,0,2,0,0,0,1.197377371,16.152008,5552562.225,11,0.858938524,6227.703684
0,0,2,1,1,3,1,2,1,3,3,0,0,0,1,2,0,2,1,1,2,1,1.050191718,17.63542,6197461.255,11,0.858564072,8678.721551
0,1,4,0,0,3,0,1,0,3,0,0,1,0,2,0,0,1,2,2,0,1,1.051983203,15.425338,5703955.436,11,0.808984519,6015.37812
0,1,5,1,3,0,2,2,0,0,3,0,0,2,0,2,1,0,0,1,2,0,1.372846297,14.064852,5406948.447,11,0.885364976,8030.77698
0,1,5,2,0,3,1,2,1,3,2,1,0,2,2,0,2,0,2,1,1,0,0.911757484,17.355009,6083038.421,11,0.803579388,7599.199092
0,0,0,0,3,1,3,3,0,1,1,1,1,0,1,0,2,2,1,2,0,0,1.064994016,13.93781,5501240.214,10,0.785743125,5155.959419
0,0,4,1,3,3,0,1,1,0,1,0,1,1,1,3,1,0,2,0,0,0,1.323299385,14.841645,5533671.47,10,0.884253602,6596.782546
0,0,5,0,3,1,0,4,0,1,0,0,0,0,2,1,3,0,2,2,1,2,1.176194742,13.581198,5337314.705,10,0.81067771,4836.511988
0,0,5,0,2,3,1,3,0,2,2,1,1,1,0,0,0,0,0,0,1,0,1.096738846,15.335224,5531591.966,10,0.814575327,9429.449791
0,1,3,2,1,2,2,4,0,0,0,0,0,2,1,0,3,1,1,2,0,1,1.185872128,14.064961,5595638.29,10,0.832075967,5398.317915
0,0,1,2,1,2,2,1,1,2,1,0,1,2,0,1,0,2,2,2,0,1,1.010474447,14.408651,5952184.305,9,0.794805531,6086.248622
0,0,2,2,1,1,3,0,0,1,1,0,0,1,1,3,1,0,2,0,2,1,1.262888585,11.675809,5072399.08,9,0.803996107,5548.2505
0,1,0,1,2,1,1,2,1,1,2,0,0,1,1,3,3,0,1,2,0,1,0.968084412,16.107454,6011261.912,9,0.803926001,11435.9499
0,1,1,0,2,2,2,3,1,0,3,1,0,2,2,2,2,0,1,2,0,0,1.071067839,16.650018,6214369.642,9,0.854488806,23652.88189
0,1,3,0,1,2,2,2,0,2,1,1,0,0,0,2,3,2,0,0,2,0,1.000302066,15.190045,5727622.489,9,0.790067063,5520.085247
0,1,4,0,0,0,2,2,1,0,1,1,0,2,0,1,1,0,1,2,2,2,1.369812079,16.01569,5782975.599,9,0.925798516,6687.61757
0,1,4,0,1,2,2,4,0,2,1,1,0,1,2,2,1,2,1,0,2,2,0.999375797,16.701143,5859096.838,9,0.814213922,7362.752754
0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,1,0,2,1,0,0,1.419269298,9.094207,4740605.18,8,0.809212704,4607.85845
0,0,4,0,0,1,2,3,0,1,2,0,0,0,1,0,3,1,2,1,1,2,1.101660285,12.707372,5244502.259,8,0.770895263,6185.248406
0,0,5,2,2,2,2,2,1,0,2,0,0,2,2,1,0,1,1,1,1,2,1.136309843,16.41156,5651877.75,8,0.846462754,10306.17613
0,1,1,0,1,3,0,0,1,3,2,0,1,2,2,3,2,0,2,2,0,0,1.069577447,18.119338,6213130.922,8,0.871599491,13872.3179
0,1,2,0,1,4,4,3,0,1,2,1,1,0,2,2,1,0,0,1,1,1,0.930338007,18.43444,5842102.826,8,0.811230944,9779.819642
0,1,3,0,3,4,4,1,1,0,0,1,1,0,1,2,3,2,0,2,0,1,1.1343202,18.749047,6442612.378,8,0.911725934,8733.466147
0,1,3,2,0,1,0,2,0,1,1,0,0,2,1,0,2,0,1,0,0,1,1.078132045,12.362347,5138899.451,8,0.753853862,5278.090592
0,1,3,2,2,2,2,3,0,2,2,1,1,0,1,3,3,1,0,2,1,0,0.920578562,19.04036,5899862.951,8,0.818025484,8591.701207
0,1,4,2,0,4,4,0,0,0,2,0,1,1,1,2,0,1,1,1,2,2,1.278180434,14.907861,5710694.66,8,0.878484212,10390.66639
0,1,5,2,1,0,3,1,0,0,3,0,0,0,2,2,2,1,2,0,0,2,1.386302378,13.331986,5188479.92,8,0.870595766,5723.222827
0,0,0,0,1,2,2,0,0,2,2,0,0,1,2,3,1,0,0,1,2,2,1.193137673,13.99279,5303418.842,7,0.819658956,7642.309011
0,0,0,0,2,0,0,4,1,0,2,1,1,2,0,0,0,0,1,2,1,0,1.3733223,13.199912,5601195.133,7,0.884426676,8450.515558
0,0,0,0,3,1,4,2,1,1,1,0,1,0,0,0,3,0,0,2,2,2,1.040861627,17.67573,5866307.316,7,0.840107697,7662.360841
0,0,0,2,2,1,0,2,1,1,0,1,1,0,1,0,3,1,0,0,0,0,1.221856083,16.04403,5286587.494,7,0.85308576,7053.652267
0,0,3,1,2,0,4,0,0,0,0,0,1,0,0,1,3,2,2,1,1,1,1.410915968,11.525924,5041022.406,7,0.850035908,4407.923539
0,0,5,0,1,2,2,4,0,1,0,0,1,2,1,0,1,2,0,2,1,1,1.136216452,15.14143,5559454.378,7,0.826743626,5733.224048
0,1,0,0,0,0,0,0,0,0,2,1,0,2,2,0,1,2,1,2,1,1,1.375856429,11.59907,5324741.768,7,0.852801706,5129.571828
0,1,1,1,3,4,4,4,1,1,3,0,1,2,0,2,0,1,1,2,0,2,0.870215598,22.057219,6888365.878,7,0.884796209,35508.78367
0,1,1,2,3,4,4,0,0,2,3,0,1,1,1,0,1,2,1,1,0,1,1.167025921,19.408103,6110208.382,7,0.914651975,14869.18414
0,1,4,0,2,1,0,3,0,1,0,1,0,1,2,2,0,2,0,1,1,1,1.112214414,15.541476,5509153.966,7,0.821146984,4961.980183
0,1,4,1,3,2,2,1,1,2,1,1,1,0,2,2,2,0,1,1,0,2,0.923582415,18.89381,5846092.988,7,0.814695385,6259.364012
0,1,5,0,0,2,2,1,1,0,2,1,0,1,1,2,2,0,1,2,0,2,1.090734239,22.00011,6019213.723,7,0.91603242,7543.194311
0,1,4,2,3,4,4,1,0,0,3,1,0,1,1,1,0,0,2,1,2,0,1.125136429,17.422485,5936882.458,7,0.868527944,15566.2618
0,0,1,0,0,0,4,1,1,0,1,1,1,1,0,1,0,2,2,0,2,1,1.422476437,13.07075,5291441.349,6,0.884442667,5890.121321
0,0,1,0,3,2,2,3,1,1,0,0,1,0,0,3,0,1,0,1,1,2,1.116973354,18.05826,5793626.528,6,0.866600674,6338.441595
0,0,1,2,0,1,4,1,1,0,2,0,0,0,0,0,0,1,2,2,2,0,1.138644857,15.53938,5748280.453,6,0.84137257,6551.129861
0,0,1,2,0,3,3,0,1,2,2,1,1,0,0,2,3,1,2,0,2,1,1.221571038,15.210318,5712054.662,6,0.863323001,6955.737883
0,0,2,1,1,1,0,4,0,1,1,1,0,1,1,2,2,1,1,0,0,0,1.192617324,11.724271,5097758.622,6,0.782378344,5201.473815
0,0,5,1,3,1,3,4,0,1,1,1,1,1,1,2,1,1,2,1,0,2,1.075681837,17.59302,5401074.743,6,0.828467276,8369.741498
0,0,5,2,3,2,2,4,0,2,3,0,0,0,2,0,3,1,0,0,2,1,1.118761658,19.40417,5671909.034,6,0.877554916,7996.797524
0,1,0,0,3,1,4,1,0,1,0,1,1,1,1,2,1,0,0,1,0,1,1.092317464,16.45374,5289606.568,6,0.814983355,5557.088854
0,1,1,1,1,1,0,2,0,1,3,0,1,0,2,2,2,0,0,2,2,2,1.006281367,15.81903,5577435.055,6,0.792445355,10371.14205
0,1,1,2,0,2,2,1,0,2,1,1,0,0,2,0,3,0,2,0,2,1,1.023801298,13.90013,5383745.974,6,0.765950495,6145.578771
0,1,1,2,2,1,2,3,0,1,2,1,0,2,0,3,1,2,1,1,2,0,0.990856089,18.34106,5786525.07,6,0.827625922,7555.718294
0,1,1,2,3,2,2,2,0,0,0,0,0,1,0,2,2,1,2,1,0,2,1.197770732,16.223562,5501290.441,6,0.857489665,5683.608502
0,1,2,0,1,1,2,2,1,1,1,0,0,0,1,1,1,0,1,2,1,1,0.974178007,15.633802,5951357.86,6,0.797405166,5968.595046
0,1,2,2,2,2,2,0,1,1,3,0,1,2,2,1,1,2,1,1,2,1,1.087179951,19.56999,6144931.845,6,0.891649379,8906.958141
0,1,3,2,2,4,4,4,1,3,2,1,0,2,1,3,2,2,0,2,0,1,0.86837595,21.525294,6976205.909,6,0.881992927,15968.2043
0,1,4,0,3,3,2,2,1,2,3,0,0,2,2,1,3,1,1,1,0,0,0.902747463,20.130729,6326698.856,6,0.845614122,8741.624725
0,1,4,1,3,3,1,4,0,3,0,0,1,0,0,1,1,2,2,0,2,1,1.081458543,21.01981,6064889.05,6,0.903343363,7814.323347
0,0,0,2,1,2,2,0,1,2,1,0,1,2,0,3,1,2,0,2,1,0,1.105318527,16.56519,5981789.334,5,0.853770259,6037.127105
0,0,1,1,1,0,1,3,0,0,3,0,0,1,0,2,1,2,0,0,2,0,1.43491865,11.572696,5162160.859,5,0.864398907,7545.176514
0,0,2,1,3,3,3,4,0,2,2,0,0,0,1,2,3,0,2,0,0,1,1.130565852,20.04736,5686472.434,5,0.88992143,8931.073051
0,0,4,2,0,1,3,2,0,1,0,1,1,2,2,0,1,1,0,2,0,0,1.158474699,12.004165,5169525.557,5,0.777799568,4438.037363
0,0,4,2,2,1,2,2,0,1,2,0,0,1,2,3,0,0,2,1,0,2,1.103640976,16.11466,5245905.823,5,0.812593691,5596.372527
0,0,5,2,2,1,3,3,1,0,3,0,1,0,0,2,1,2,2,1,1,2,1.136699709,15.83966,5841885.554,5,0.848814928,6522.570895
0,1,0,0,0,0,2,1,1,0,1,0,1,1,0,3,3,0,0,2,2,0,1.360261621,13.796836,5774124.044,5,0.895527814,5809.788146
0,1,1,0,0,2,2,3,0,0,1,0,1,1,1,3,3,1,1,1,2,2,1.1069743,13.697636,5541813.481,5,0.798801936,6423.101225
0,1,1,1,3,3,0,1,0,3,0,1,1,2,0,0,0,2,1,0,1,1,1.097755872,18.82463,5798470.329,5,0.869643599,6509.558932
0,1,2,0,0,4,4,2,0,4,2,1,1,0,1,1,0,0,1,2,2,0,0.920199421,18.096338,6148620.793,5,0.818458003,8991.986042
0,1,2,0,1,3,1,2,1,2,0,1,0,2,0,3,3,1,1,1,1,1,1.032226543,17.481476,6055284.024,5,0.843939962,7460.328172
0,1,2,1,2,1,4,4,0,1,2,1,0,1,0,2,1,0,0,2,0,1,0.986334222,14.836144,5634666.67,5,0.77672144,7726.36813
0,1,2,2,2,2,2,1,0,2,0,0,0,0,1,0,3,1,1,0,2,1,1.108512088,17.39855,5538377.627,5,0.843642663,6470.700984
0,1,3,1,1,1,3,3,0,1,1,1,1,0,1,3,0,2,0,2,0,2,0.979987272,15.72112,5745438.946,5,0.790544035,6224.963574
0,1,4,0,3,1,4,3,1,1,2,1,0,0,2,3,2,0,0,2,2,1,0.961400955,18.719888,6320047.52,5,0.847887053,7389.72915
0,1,4,0,3,2,2,3,0,2,1,1,1,2,2,3,3,2,2,0,2,2,0.978534598,24.78583,6005160.935,5,0.911460024,10382.93547
0,1,5,1,3,0,1,4,0,0,2,0,1,1,2,1,3,0,0,2,1,1,1.36180006,13.821671,5467427.246,5,0.881668234,5557.338394
0,1,5,1,1,4,4,4,0,1,0,1,0,0,2,0,3,2,1,1,2,0,1.064218487,16.540602,6027745.758,5,0.841974353,8935.011207
0,0,0,1,0,0,2,1,0,0,3,0,0,2,2,2,2,0,1,1,2,2,1.397653507,10.689822,4941842.406,4,0.83082884,7058.584578
0,0,0,1,3,3,3,2,0,3,2,1,1,1,2,3,2,2,1,0,2,2,1.121725093,20.25131,5925400.824,4,0.900859226,8322.137861
0,0,0,2,3,3,0,3,1,0,2,0,1,0,1,1,3,1,0,2,1,2,1.242908005,17.211376,6178173.635,4,0.916794726,14886.6381
0,0,2,2,0,0,0,3,1,0,1,1,1,1,2,1,2,1,1,0,0,1,1.430641414,12.068001,5086146.081,4,0.865295031,4877.596633
0,0,3,1,2,2,2,3,0,2,0,1,1,0,1,2,0,1,2,0,0,0,1.208941145,15.04036,5322769.148,4,0.838455067,5532.274251
0,0,3,2,3,0,4,2,0,0,1,0,1,1,0,0,2,1,1,1,2,0,1.386793778,12.259901,5129358.078,4,0.855054699,5636.747509
0,0,3,2,3,2,2,0,1,0,1,0,1,0,0,0,3,0,0,1,1,1,1.226861979,15.51954,5468775.941,4,0.857173069,6464.152981
0,0,4,0,0,2,2,3,0,1,2,1,0,2,1,0,3,2,2,0,2,1,1.123491909,14.62408,5392859.647,4,0.808323096,8370.755125
0,0,4,0,2,2,2,0,0,2,1,0,1,1,2,2,2,2,0,1,1,2,1.166352155,15.02836,5395288.199,4,0.827584857,6514.523678
0,0,4,2,0,3,1,4,0,2,2,1,1,0,1,2,1,2,1,0,2,1,1.171541476,17.62897,5668044.506,4,0.873626453,7935.137208
0,0,4,2,3,0,1,0,0,0,0,0,1,1,2,1,3,1,0,1,1,2,1.410843285,11.013324,4901130.037,4,0.837166662,4258.563817
0,0,5,2,0,3,2,0,1,3,2,1,1,1,0,0,1,2,1,2,1,1,1.135191373,24.94696,6315133.726,4,0.980441789,17053.34461
0,1,0,2,0,1,1,1,0,1,2,0,1,1,2,1,1,1,1,1,0,2,0.983886526,13.02695,5334049.738,4,0.739778676,7584.759685
0,1,0,2,2,1,0,3,1,1,2,1,0,2,0,1,2,1,1,0,2,2,1.0482386,17.21276,5779024.639,4,0.832834671,7424.175792
0,1,1,0,3,2,2,2,1,1,3,1,1,2,1,1,0,0,1,1,1,1,0.896239232,17.468902,6033686.175,4,0.797434422,8302.661869
0,1,1,0,2,3,0,2,1,1,3,1,0,0,0,2,3,2,0,0,2,0,1.040570687,17.542148,6227353.559,4,0.855684784,28882.00625
0,1,1,1,2,1,0,0,0,1,2,1,1,2,0,1,1,1,2,1,0,1,1.115612362,13.129895,5245272.754,4,0.780673839,6016.581943
0,1,1,1,2,2,2,4,0,2,2,0,0,0,0,2,3,0,0,1,2,1,0.944070197,19.22871,5807966.474,4,0.823735613,6136.451187
0,1,2,0,3,1,1,1,0,1,3,0,0,0,1,2,1,0,2,1,0,0,1.002001527,16.04816,5350661.055,4,0.78293212,9457.136497
0,1,2,1,2,2,2,3,1,2,1,1,1,2,0,0,3,0,2,1,1,2,0.902102251,19.0955,5967867.828,4,0.815795157,8269.301803
0,1,3,1,3,1,3,3,0,1,1,1,0,2,1,1,0,2,0,2,1,0,0.99952004,17.21476,5804302.199,4,0.817829977,6079.415867
0,1,3,1,2,3,1,2,1,3,2,1,0,0,0,2,3,0,1,0,0,0,0.960050784,21.20049,6022896.696,4,0.863047995,14605.07841
0,1,4,1,3,3,0,4,0,3,0,0,1,1,2,3,2,0,2,0,2,1,1.098607144,30.82575,6080597.355,4,1.027704215,9382.95286
0,1,4,1,2,3,0,2,1,2,3,1,1,1,2,1,1,0,2,1,0,2,0.963644989,19.58637,6089409.683,4,0.848022592,28596.86446
0,1,5,0,0,4,4,2,1,4,0,1,0,2,2,2,0,2,1,1,1,1,1.01445774,18.697876,6347132.492,4,0.866605199,6723.980749
0,1,5,1,0,3,3,1,0,0,1,0,0,0,1,0,0,0,2,0,2,0,1.148913766,14.99962,5432237.154,4,0.82319459,7349.33556
0,0,0,1,3,3,1,4,0,3,0,0,1,0,0,0,3,2,0,2,2,2,1.161913029,18.340792,6026249.935,3,0.896113304,7473.724343
0,0,1,0,1,1,3,3,0,1,0,1,0,0,0,3,3,2,1,2,1,1,1.181276778,14.05349,5463550.352,3,0.824108266,4777.109786
0,0,1,1,0,0,3,4,0,0,1,1,1,1,1,0,2,2,0,2,1,1,1.381767454,11.08776,5233991.763,3,0.844296697,4568.347595
0,0,1,2,2,0,0,4,1,0,2,0,0,2,2,2,0,0,2,0,0,0,1.4396853,15.1772,5217840.78,3,0.911991541,8613.31679
0,0,2,0,2,1,0,3,0,1,2,1,0,0,0,2,1,2,1,2,2,1,1.10820346,15.55736,5538424.061,3,0.821414115,7280.654537
0,0,2,1,0,2,2,3,0,1,1,1,0,2,0,1,0,0,0,2,0,1,1.07128106,12.455964,5294701.096,3,0.76016423,4533.562471
0,0,2,2,2,3,3,3,0,2,0,1,1,1,1,3,0,2,1,0,0,2,1.204737679,17.02086,5656195.424,3,0.876816845,5748.14879
0,0,3,0,0,1,2,2,0,0,2,1,1,1,0,0,1,1,2,0,1,0,1.206591255,12.23979,5032534.496,3,0.790123468,5670.048764
0,0,3,1,3,3,2,3,0,0,1,0,0,2,1,1,2,2,1,1,0,2,1.166713669,15.280708,5606064.722,3,0.840825252,5641.955729
0,0,3,1,2,3,0,3,0,3,2,0,1,2,2,0,1,2,1,0,1,0,1.150779132,23.24502,5834323.311,3,0.942180349,12567.65638
0,0,3,1,1,3,0,3,1,3,3,1,0,1,0,2,1,1,2,2,1,1,1.061509073,19.10911,6300650.773,3,0.88501144,28245.5316
0,0,4,1,2,1,3,1,0,0,2,1,0,0,0,1,2,2,2,2,1,0,1.167838099,14.191135,5377784.802,3,0.817181314,5904.634368
0,0,4,2,3,0,3,1,1,0,1,0,1,0,0,3,2,2,2,1,2,0,1.384746161,15.22851,5581653.584,3,0.911700243,6911.374678
0,0,5,0,2,2,2,4,0,0,0,1,0,1,2,3,1,1,0,2,0,2,1.234036539,13.972554,5459130.518,3,0.840508654,5265.301771
0,0,5,1,2,1,1,2,0,0,0,0,0,0,1,2,2,2,2,1,2,0,1.266331138,14.083725,5331698.463,3,0.846513206,5475.668262
0,0,5,1,2,1,0,0,0,1,2,1,0,2,1,0,2,0,1,0,2,1,1.261828043,12.193313,5020658.035,3,0.807407028,7248.552308
0,1,0,1,2,3,3,1,0,1,1,1,1,2,2,1,2,2,2,2,2,1,0.972076999,16.946457,6054703.645,3,0.817439293,7150.595166
0,1,0,2,3,0,4,3,0,0,3,1,0,1,1,0,2,2,2,2,2,1,1.373018641,16.59095,5720480.201,3,0.930811571,8345.57148
0,1,1,0,1,2,2,1,1,2,0,0,1,0,0,3,3,1,1,0,0,0,1.057528713,17.00299,5667673.555,3,0.828086321,6421.255517
0,1,1,0,1,2,2,4,0,2,2,1,0,1,1,2,0,2,2,0,0,1,0.980020743,18.23051,5738995.035,3,0.820421888,7035.125175
0,1,1,0,2,2,2,1,1,2,0,1,1,1,2,1,3,2,2,1,1,2,1.019824083,18.82367,6001326.888,3,0.853368037,5611.256247
0,1,1,1,0,1,2,3,1,0,3,0,0,1,1,2,2,0,1,0,2,1,1.100438562,14.062169,5672768.257,3,0.807277213,8052.970924
0,1,1,1,2,4,4,2,0,4,0,1,1,1,2,0,0,0,0,1,2,1,1.035173618,18.757561,6060341.759,3,0.860512262,8730.67606
0,1,2,0,0,4,4,0,1,0,3,1,1,2,0,2,1,0,2,0,0,1,1.283395925,16.76533,5763334.156,3,0.905086651,9523.768704
0,1,2,0,2,2,2,1,0,1,0,0,1,2,2,0,3,2,2,0,1,1,1.107982989,14.215504,5527096.385,3,0.804666923,5899.324918
0,1,2,1,3,1,2,0,0,0,1,0,1,0,0,0,1,0,2,2,0,1,1.189367791,15.15407,5376178.943,3,0.835856787,5646.541612
0,1,3,1,1,3,0,1,0,0,1,1,0,2,2,0,1,2,2,1,0,0,1.153030931,13.805586,5600795.486,3,0.818278765,6660.805233
0,1,3,2,0,2,2,3,1,0,0,1,1,0,1,3,0,2,0,0,0,1,1.19479131,16.13035,5760985.062,3,0.867808608,6161.15853
0,1,3,2,2,2,2,3,0,1,2,0,1,2,1,0,2,0,1,0,0,2,0.973946946,17.46721,5478000.858,3,0.796736354,8466.908939
0,1,4,1,0,0,2,4,1,0,1,1,1,0,2,1,2,1,0,2,0,1,1.358960392,14.840672,5882424.489,3,0.912830685,5149.097754
0,1,4,1,3,1,2,3,0,1,1,0,0,0,1,3,1,0,0,1,1,0,1.006064919,16.31169,5497405.835,3,0.794477808,5765.879077
0,1,4,2,3,4,4,1,1,3,0,0,0,1,2,0,3,0,1,2,1,2,1.002887904,24.69465,6401089.665,3,0.937427106,9482.841731
0,1,4,2,3,4,4,4,0,1,2,1,0,1,1,0,2,0,1,1,2,1,0.950839366,23.1018,6077431.791,3,0.885447776,11587.71484
0,1,4,2,2,4,4,0,1,4,3,0,1,0,1,3,1,1,2,0,0,2,1.152356702,21.8127,6212961.843,3,0.943599002,30079.66894
0,1,5,1,1,0,1,0,1,0,2,1,1,2,2,3,3,2,0,2,0,0,1.362268893,15.58143,5899400.138,3,0.923650864,7899.674636
0,1,5,2,1,0,2,2,0,0,1,1,0,1,0,1,1,2,0,1,1,2,1.373471185,13.23927,5345499.686,3,0.872731096,5134.719287
0,0,0,0,1,0,4,2,0,0,3,1,0,1,1,3,0,1,0,0,2,1,1.435192699,12.093247,5117157.714,2,0.868606506,6627.3154
0,0,0,0,3,3,0,2,1,0,0,0,0,0,0,1,2,1,1,1,2,1,1.293929628,25.26907,5907642.045,2,1.017736789,8385.771515
0,0,0,0,3,3,3,2,1,2,3,1,0,2,2,2,0,0,2,0,1,1,1.135115685,17.639331,5945212.88,2,0.874876284,8683.045431
0,0,0,1,2,0,3,3,0,0,1,1,1,2,1,1,2,0,1,0,2,2,1.426150755,11.34296,4991218.499,2,0.850548516,5594.839121
0,0,0,0,0,2,2,1,1,0,3,0,0,1,0,2,0,1,1,2,2,1,1.133197195,21.82346,5971255.435,2,0.925784369,25392.25851
0,0,1,0,1,1,1,3,1,1,0,0,1,2,0,0,2,1,2,1,1,1,1.13861647,13.852508,5489227.451,2,0.808705594,5192.364703
0,0,1,0,3,1,1,3,1,0,2,0,1,1,0,0,3,1,0,1,1,1,1.137849804,14.073802,5577461.444,2,0.815331162,11218.14527
0,0,1,2,0,3,0,0,0,3,1,0,1,0,0,2,0,2,0,0,0,1,1.267759225,15.44925,5362988.809,2,0.864906317,5203.725945
0,0,1,2,0,1,0,2,0,1,2,0,0,1,2,0,1,2,1,0,2,2,1.183729161,12.97762,5182343.887,2,0.798543872,7292.65511
0,0,1,2,0,3,0,3,1,1,0,0,0,1,1,2,0,2,2,2,1,0,1.129514739,16.87194,6089606.033,2,0.870690961,7400.769333
0,0,2,0,2,0,4,0,1,0,1,0,1,0,2,0,2,1,1,1,1,0,1.391462013,11.72741,5260738.408,2,0.856501176,4952.787954
0,0,2,0,1,3,2,1,0,3,1,0,1,2,0,2,1,1,1,0,2,2,1.116537859,17.26627,5547547.893,2,0.845176947,7518.299529
0,0,2,0,1,3,1,0,0,3,3,0,1,0,0,3,1,2,0,2,0,2,1.173209628,17.31877,5740888.054,2,0.873945274,12837.83237
0,0,2,0,1,3,1,1,0,2,3,0,0,2,2,1,2,1,0,0,2,0,1.143255697,16.09576,5462353.096,2,0.835934773,13329.69985
0,0,2,1,1,1,2,4,1,1,1,0,0,0,1,1,2,1,2,2,1,2,1.058948281,15.155981,5894658.436,2,0.817216472,8331.941158
0,0,2,2,2,3,3,3,0,0,1,0,0,0,2,2,3,0,2,1,1,0,1.165933624,16.84267,5436183.48,2,0.851220878,6383.839408
